Country,iso3c,Year,GDP
Luxembourg,LUX,2000,21230182989.3036
Luxembourg,LUX,2004,35064843792.8993
Luxembourg,LUX,2008,58844277701.5258
Luxembourg,LUX,2012,59776383527.3602
Luxembourg,LUX,2016,62216885435.9488
Luxembourg,LUX,2020,73670782100.3909
Latvia,LVA,1996,5799465288.41246
Latvia,LVA,2000,7761252607.18424
Latvia,LVA,2004,13827070378.5612
Latvia,LVA,2008,34135200994.0067
Latvia,LVA,2012,27116149948.6683
Latvia,LVA,2016,27117105059.5075
Latvia,LVA,2020,33379927434.6149
"Macao SAR, China",MAC,1984,1304361353.27024
"Macao SAR, China",MAC,1988,2288761822.51257
"Macao SAR, China",MAC,1992,4914365189.04984
"Macao SAR, China",MAC,1996,7176892950.39164
"Macao SAR, China",MAC,2000,6774193548.3871
"Macao SAR, China",MAC,2004,10643253553.184
"Macao SAR, China",MAC,2008,21027018332.6663
"Macao SAR, China",MAC,2012,43189721376.9846
"Macao SAR, China",MAC,2016,45070808688.9611
"Macao SAR, China",MAC,2020,25343525935.8358
Morocco,MAR,1960,2037154741.93211
Morocco,MAR,1964,2798345298.57781
Morocco,MAR,1968,3271422332.61996
Morocco,MAR,1972,5074117544.77482
Morocco,MAR,1976,9584297284.28316
Morocco,MAR,1980,21728516153.0907
Morocco,MAR,1984,14824667954.3674
Morocco,MAR,1988,25705296183.5037
Morocco,MAR,1992,33711069430.78
Morocco,MAR,1996,43161571527.6353
Morocco,MAR,2000,43017455401.8445
Morocco,MAR,2004,66114145451.0067
Morocco,MAR,2008,101822906949.063
Morocco,MAR,2012,106937392311.129
Morocco,MAR,2016,111572947004.917
Morocco,MAR,2020,121353645057.144
Monaco,MCO,1972,402451900.821288
Monaco,MCO,1976,735324244.667397
Monaco,MCO,1980,1378175524.11186
Monaco,MCO,1984,1037329604.35108
Monaco,MCO,1988,2000704744.91538
Monaco,MCO,1992,2737049230.70442
Monaco,MCO,1996,3137886994.52207
Monaco,MCO,2000,2654462665.26893
Monaco,MCO,2004,4043551488.82603
Monaco,MCO,2008,6502942244.93068
Monaco,MCO,2012,5742749294.00852
Monaco,MCO,2016,6471290793.55029
Monaco,MCO,2020,6730736282.78961
Moldova,MDA,1992,2319243435.96096
Moldova,MDA,1996,1695122173.91304
Moldova,MDA,2000,1288429391.79951
Moldova,MDA,2004,2598249555.89984
Moldova,MDA,2008,6054824248.24221
Moldova,MDA,2012,8709138634.82921
Moldova,MDA,2016,7980917075.7748
Moldova,MDA,2020,11530746234.4492
Madagascar,MDG,1960,673081724.751168
Madagascar,MDG,1964,802482183.728778
Madagascar,MDG,1968,1031669637.39553
Madagascar,MDG,1972,1341590690.41365
Madagascar,MDG,1976,2181844178.5534
Madagascar,MDG,1980,5201818347.79882
Madagascar,MDG,1984,3905938480.86119
Madagascar,MDG,1988,3189456965.0482
Madagascar,MDG,1992,3714966678.33381
Madagascar,MDG,1996,4931861038.70763
Madagascar,MDG,2000,4629247203.84524
Madagascar,MDG,2004,5064732626.29389
Madagascar,MDG,2008,10725137723.6549
Madagascar,MDG,2012,11578975061.9479
Madagascar,MDG,2016,11848613858.442
Madagascar,MDG,2020,13051441203.9474
Maldives,MDV,1972,25177137.5286041
Maldives,MDV,1976,22399467.1052632
Maldives,MDV,1980,42463576.1589404
Maldives,MDV,1984,109503546.099291
Maldives,MDV,1988,168514513.375071
Maldives,MDV,1992,284875809.039634
Maldives,MDV,1996,450382327.952421
Maldives,MDV,2000,624337145.284622
Maldives,MDV,2004,1226829562.5
Maldives,MDV,2008,2271646187.5
Maldives,MDV,2012,2886163997.20531
Maldives,MDV,2016,4409942623.85538
Maldives,MDV,2020,3712604583.36665
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1960,29024394854.6905
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1964,37876511285.1208
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1968,55355053152.9809
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1972,93296927794.6389
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1976,301309936335.999
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1980,621242313345.714
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1984,656414744180.33
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1988,631604979804.106
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1992,711056428594.802
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1996,863000070022.336
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2000,1098757920739.36
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2004,1425161843614.68
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2008,2889953352487.35
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2012,3942874851169.17
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2016,3592203183221.5
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2020,3561019804742.77
Mexico,MEX,1960,13040000000
Mexico,MEX,1964,20080000000
Mexico,MEX,1968,29360000000
Mexico,MEX,1972,45200000000
Mexico,MEX,1976,88875923765.072
Mexico,MEX,1980,205577055465.993
Mexico,MEX,1984,184230754105.394
Mexico,MEX,1988,181611150496.787
Mexico,MEX,1992,363157832923.734
Mexico,MEX,1996,432157945024.428
Mexico,MEX,2000,742061329749.127
Mexico,MEX,2004,819459227375.022
Mexico,MEX,2008,1161553459984.65
Mexico,MEX,2012,1255110424665.92
Mexico,MEX,2016,1112233497452.7
Mexico,MEX,2020,1121064767401.51
Marshall Islands,MHL,1972,9973652
Marshall Islands,MHL,1976,18153647
Marshall Islands,MHL,1980,26710653
Marshall Islands,MHL,1984,45144000
Marshall Islands,MHL,1988,70688000
Marshall Islands,MHL,1992,91063000
Marshall Islands,MHL,1996,110858000
Marshall Islands,MHL,2000,114838500
Marshall Islands,MHL,2004,132900000
Marshall Islands,MHL,2008,146600000
Marshall Islands,MHL,2012,180700000
Marshall Islands,MHL,2016,201800000
Marshall Islands,MHL,2020,241800000
Middle income,MIC,1960,254235675434.041
Middle income,MIC,1964,326613277317.497
Middle income,MIC,1968,406761267698.872
Middle income,MIC,1972,599975140826.797
Middle income,MIC,1976,1160703451220.42
Middle income,MIC,1980,1987351266397.74
Middle income,MIC,1984,2193654316738.69
Middle income,MIC,1988,2565004837365.84
Middle income,MIC,1992,3238118935795.58
Middle income,MIC,1996,5040295108725.49
Middle income,MIC,2000,5555882715934.3
Middle income,MIC,2004,7454124978830.42
Middle income,MIC,2008,15120463295754.1
Middle income,MIC,2012,23231163844455.8
Middle income,MIC,2016,25375550658298.8
Middle income,MIC,2020,29324478257136.1
North Macedonia,MKD,1992,2436849341.97604
North Macedonia,MKD,1996,4642021256.30689
North Macedonia,MKD,2000,3772859034.20508
North Macedonia,MKD,2004,5682784471.69722
North Macedonia,MKD,2008,9909552434.51136
North Macedonia,MKD,2012,9745261300.57788
North Macedonia,MKD,2016,10672467073.2873
North Macedonia,MKD,2020,12361036913.8409
Mali,MLI,1968,343771972.993855
Mali,MLI,1972,486617280.255549
Mali,MLI,1976,939228017.24779
Mali,MLI,1980,1759691186.39993
Mali,MLI,1984,1232932104.07276
Mali,MLI,1988,2169040603.19394
Mali,MLI,1992,2830673378.13006
Mali,MLI,1996,2780422049.21204
Mali,MLI,2000,2961484953.86444
Mali,MLI,2004,7113132069.71577
Mali,MLI,2008,12262134441.3733
Mali,MLI,2012,14891957623.4895
Mali,MLI,2016,16743796799.8329
Mali,MLI,2020,20698560938.7775
Malta,MLT,1972,295106628.339343
Malta,MLT,1976,527936988.791275
Malta,MLT,1980,1250198601.09268
Malta,MLT,1984,1101807023.04918
Malta,MLT,1988,2019503068.03393
Malta,MLT,1992,3021942758.83978
Malta,MLT,1996,3822489745.55641
Malta,MLT,2000,4036809864.64044
Malta,MLT,2004,6104141501.07928
Malta,MLT,2008,9135419489.50818
Malta,MLT,2012,9609532105.58909
Malta,MLT,2016,12025782885.2772
Malta,MLT,2020,16409900599.1964
Myanmar,MMR,1960,545098447.640862
Myanmar,MMR,1964,411419905.846621
Myanmar,MMR,1968,559956130.283622
Myanmar,MMR,1972,662213082.741535
Myanmar,MMR,1976,1204699849.12592
Myanmar,MMR,1980,1038225167.05882
Myanmar,MMR,1984,1304063253.04136
Myanmar,MMR,1988,1541088312.25453
Myanmar,MMR,1992,2411552288.76212
Myanmar,MMR,1996,6123556716.81329
Myanmar,MMR,2000,8905066163.58643
Myanmar,MMR,2004,10567354056.4049
Myanmar,MMR,2008,31862554101.9378
Myanmar,MMR,2012,59937796648.2158
Myanmar,MMR,2016,63298361996.2153
Myanmar,MMR,2020,79006113643.1906
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1960,21951472905.7657
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1964,28686249644.3061
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1968,41897056400.5605
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1972,67256893586.3602
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1976,180747740964.069
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1980,338338373850.259
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1984,422201894049.538
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1988,414053622106.061
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1992,390454378977.414
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1996,446894233170.296
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2000,577555414243.714
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2004,739740964065.983
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2008,1466149480561.82
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2012,2052891275800.27
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2016,1829549360447.27
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2020,1649213376516.37
Montenegro,MNE,2000,984293043.811565
Montenegro,MNE,2004,2073234417.68066
Montenegro,MNE,2008,4545674527.61096
Montenegro,MNE,2012,4087526241.81268
Montenegro,MNE,2016,4376930578.32395
Montenegro,MNE,2020,4769996866.00758
Mongolia,MNG,1980,2101394100
Mongolia,MNG,1984,2098734600
Mongolia,MNG,1988,3204461566.66667
Mongolia,MNG,1992,1317611863.84977
Mongolia,MNG,1996,1345719472.35883
Mongolia,MNG,2000,1136896123.61298
Mongolia,MNG,2004,1992066808.09598
Mongolia,MNG,2008,5623216608.04288
Mongolia,MNG,2012,12292770631.565
Mongolia,MNG,2016,11181350649.3573
Mongolia,MNG,2020,13312981429.0891
Northern Mariana Islands,MNP,2004,1210000000
Northern Mariana Islands,MNP,2008,939000000
Northern Mariana Islands,MNP,2012,746000000
Northern Mariana Islands,MNP,2016,1230000000
Northern Mariana Islands,MNP,2020,866000000
Mozambique,MOZ,1992,2798696511.18156
Mozambique,MOZ,1996,4030146134.5706
Mozambique,MOZ,2000,5930685214.61595
Mozambique,MOZ,2004,7937255565.35765
Mozambique,MOZ,2008,12920340964.6544
Mozambique,MOZ,2012,16688114144.0745
Mozambique,MOZ,2016,12069051237.1711
Mozambique,MOZ,2020,14235420174.1884
Mauritania,MRT,1964,224495743.865038
Mauritania,MRT,1968,311395937.322956
Mauritania,MRT,1972,391669449.290746
Mauritania,MRT,1976,775045516.827791
Mauritania,MRT,1980,1047925105.54497
Mauritania,MRT,1984,1074373230.36274
Mauritania,MRT,1988,1414951290.06682
Mauritania,MRT,1992,2164298425.48412
Mauritania,MRT,1996,2132087009.28942
Mauritania,MRT,2000,1779520886.47015
Mauritania,MRT,2004,2362501023.24249
Mauritania,MRT,2008,5206437193.80413
Mauritania,MRT,2012,6728208836.22143
Mauritania,MRT,2016,6398747592.13185
Mauritania,MRT,2020,8260752385.23089
Mauritius,MUS,1960,162089563.829564
Mauritius,MUS,1964,218914569.184569
Mauritius,MUS,1968,206576630.576631
Mauritius,MUS,1972,318664899.637091
Mauritius,MUS,1976,713510051.522669
Mauritius,MUS,1980,1147027924.10804
Mauritius,MUS,1984,1054564759.05328
Mauritius,MUS,1988,2163252449.13108
Mauritius,MUS,1992,3267677814.23984
Mauritius,MUS,1996,4481489761.54368
Mauritius,MUS,2000,4726108622.47661
Mauritius,MUS,2004,6667418752.07307
Mauritius,MUS,2008,9990356673.73497
Mauritius,MUS,2012,11668696396.7887
Mauritius,MUS,2016,12594155464.4136
Mauritius,MUS,2020,11408106446.3144
Malawi,MWI,1980,1801156774.56852
Malawi,MWI,1984,1758028656.12928
Malawi,MWI,1988,2008189508.37875
Malawi,MWI,1992,2618837835.02508
Malawi,MWI,1996,3319573749.6119
Malawi,MWI,2000,2537307580.32808
Malawi,MWI,2004,5058726350.48896
Malawi,MWI,2008,7743617352.21427
Malawi,MWI,2012,8773203178.16512
Malawi,MWI,2016,7909868618.46366
Malawi,MWI,2020,11769313597.8545
Malaysia,MYS,1960,1916229477.13657
Malaysia,MYS,1964,2674423922.48842
Malaysia,MYS,1968,3330371551.21161
Malaysia,MYS,1972,5043347250.41815
Malaysia,MYS,1976,11050234598.6249
Malaysia,MYS,1980,24488224677.2105
Malaysia,MYS,1984,33942897422.0465
Malaysia,MYS,1988,35272109220.1988
Malaysia,MYS,1992,59167550162.956
Malaysia,MYS,1996,100855393910.486
Malaysia,MYS,2000,93789736842.1053
Malaysia,MYS,2004,124749473684.211
Malaysia,MYS,2008,230811614370.384
Malaysia,MYS,2012,314443047642.111
Malaysia,MYS,2016,301256033870.334
Malaysia,MYS,2020,337456163961.211
North America,NAC,1960,583026644046.276
North America,NAC,1964,735227454522.867
North America,NAC,1968,1013837933810
North America,NAC,1972,1392809248873.62
North America,NAC,1976,2081069912576.07
North America,NAC,1980,3132696865996.05
North America,NAC,1984,4395317100091.54
North America,NAC,1988,5747233127658.55
North America,NAC,1992,7116394258318.85
North America,NAC,1996,8706425384132.75
North America,NAC,2000,10999205634931.6
North America,NAC,2004,13248370941278.2
North America,NAC,2008,16329831690721.7
North America,NAC,2012,18088714669521.6
North America,NAC,2016,20339807652907.4
North America,NAC,2020,23016677094000.2
Namibia,NAM,1980,2421990338.12083
Namibia,NAM,1984,1951260037.94542
Namibia,NAM,1988,2495094746.44024
Namibia,NAM,1992,3429521699.4026
Namibia,NAM,1996,3989163196.56767
Namibia,NAM,2000,3922232164.83175
Namibia,NAM,2004,6609205994.77406
Namibia,NAM,2008,8607431497.49471
Namibia,NAM,2012,13042053591.6857
Namibia,NAM,2016,10722018732.0936
Namibia,NAM,2020,10583748541.5258
New Caledonia,NCL,1968,215507162.56893
New Caledonia,NCL,1972,506808996.694661
New Caledonia,NCL,1976,798313521.689803
New Caledonia,NCL,1980,1182463951.21814
New Caledonia,NCL,1984,796066194.738573
New Caledonia,NCL,1988,2072775508.14796
New Caledonia,NCL,1992,2923883281.08579
New Caledonia,NCL,1996,3606968435.99917
New Caledonia,NCL,2000,3420032041.07385
New Caledonia,NCL,2004,5895008977.9531
New Caledonia,NCL,2008,9067619760.07073
New Caledonia,NCL,2012,9659151917.40484
New Caledonia,NCL,2016,8724568954.89799
New Caledonia,NCL,2020,9454629467.91408
Niger,NER,1960,449526873.29589
Niger,NER,1964,582816396.404409
Niger,NER,1968,641214226.209493
Niger,NER,1972,742779660.818693
Niger,NER,1976,1064517601.29025
Niger,NER,1980,2508524720.71895
Niger,NER,1984,1461243326.12882
Niger,NER,1988,2280356192.76273
Niger,NER,1992,3386232579.22522
Niger,NER,1996,2405686940.0464
Niger,NER,2000,2241753192.81158
Niger,NER,2004,3760443737.53797
Niger,NER,2008,7297600226.00536
Niger,NER,2012,9426912647.59111
Niger,NER,2016,10398861981.7583
Niger,NER,2020,13744653103.058
Nigeria,NGA,1960,4196174501.5302
Nigeria,NGA,1964,5552931318.82747
Nigeria,NGA,1968,5200997919.60083
Nigeria,NGA,1972,12274416017.7976
Nigeria,NGA,1976,36308883248.731
Nigeria,NGA,1980,64201788122.6054
Nigeria,NGA,1984,73484359521.4887
Nigeria,NGA,1988,49648470440.4593
Nigeria,NGA,1992,52058181853.8055
Nigeria,NGA,1996,185730236700
Nigeria,NGA,2000,69171451627.2465
Nigeria,NGA,2004,135764731645.611
Nigeria,NGA,2008,339476276257.793
Nigeria,NGA,2012,463971018239.281
Nigeria,NGA,2016,404649125252.16
Nigeria,NGA,2020,432198898467.795
Nicaragua,NIC,1960,227223322.141537
Nicaragua,NIC,1964,347119918.158577
Nicaragua,NIC,1968,692859984.612158
Nicaragua,NIC,1972,878570045.450998
Nicaragua,NIC,1976,1836899998.94579
Nicaragua,NIC,1980,2144300006.18028
Nicaragua,NIC,1984,3117599872.08764
Nicaragua,NIC,1988,2630900095.60219
Nicaragua,NIC,1992,1792800000
Nicaragua,NIC,1996,4308351902.78601
Nicaragua,NIC,2000,5109587049.97449
Nicaragua,NIC,2004,5792932838.40051
Nicaragua,NIC,2008,8496967596.77008
Nicaragua,NIC,2012,10532017231.8253
Nicaragua,NIC,2016,13286093388.4752
Nicaragua,NIC,2020,12726422432.4868
Netherlands,NLD,1960,13282979014.563
Netherlands,NLD,1964,20232048552.8327
Netherlands,NLD,1968,30097635750.982
Netherlands,NLD,1972,54787070173.0294
Netherlands,NLD,1976,109329386564.427
Netherlands,NLD,1980,195439301706.939
Netherlands,NLD,1984,144124462912.088
Netherlands,NLD,1988,262295966105.474
Netherlands,NLD,1992,363497050125.313
Netherlands,NLD,1996,451372549019.608
Netherlands,NLD,2000,417649282153.726
Netherlands,NLD,2004,661224886143.245
Netherlands,NLD,2008,957901566041.406
Netherlands,NLD,2012,845689017065.625
Netherlands,NLD,2016,797163949289.885
Netherlands,NLD,2020,932560861701.17
Norway,NOR,1960,5197398721.41367
Norway,NOR,1964,7206522121.80418
Norway,NOR,1968,10227087165.2414
Norway,NOR,1972,17358610849.701
Norway,NOR,1976,35942270686.3374
Norway,NOR,1980,64439382896.0156
Norway,NOR,1984,62057955032.7758
Norway,NOR,1988,101900260856.222
Norway,NOR,1992,130838040067.584
Norway,NOR,1996,163520109150.671
Norway,NOR,2000,171457201935.968
Norway,NOR,2004,265268662473.297
Norway,NOR,2008,464917553191.489
Norway,NOR,2012,512777309840.997
Norway,NOR,2016,370956547619.048
Norway,NOR,2020,367633418886.627
Nepal,NPL,1960,508334413.965087
Nepal,NPL,1964,496098775.30864203
Nepal,NPL,1968,772231386.914829
Nepal,NPL,1972,1024098400.35619
Nepal,NPL,1976,1452788984.86265
Nepal,NPL,1980,1945916583.33333
Nepal,NPL,1984,2581207387.79709
Nepal,NPL,1988,3487009748.35638
Nepal,NPL,1992,3401211581.29176
Nepal,NPL,1996,4521580381.47139
Nepal,NPL,2000,5494252207.90502
Nepal,NPL,2004,7273938314.71988
Nepal,NPL,2008,12545438605.3959
Nepal,NPL,2012,21703100877.1309
Nepal,NPL,2016,24524109483.5293
Nepal,NPL,2020,33433659301.2466
Nauru,NRU,1972,21734268.6915888
Nauru,NRU,1976,40287427.2028236
Nauru,NRU,1980,46947124.2339833
Nauru,NRU,1984,47363231.2986778
Nauru,NRU,1988,45931133.5855646
Nauru,NRU,1992,51133123.1254326
Nauru,NRU,1996,37458801.2139605
Nauru,NRU,2000,26930980.3429002
Nauru,NRU,2004,30587565.7988334
Nauru,NRU,2008,37184925.3337199
Nauru,NRU,2012,100794924.670417
Nauru,NRU,2016,97276023.0784346
Nauru,NRU,2020,124530027.301054
New Zealand,NZL,1960,5536098360.49526
New Zealand,NZL,1964,7340766415.01868
New Zealand,NZL,1968,5228045415.27318
New Zealand,NZL,1972,9567331064.65727
New Zealand,NZL,1976,13604832424.0062
New Zealand,NZL,1980,23244547384.6748
New Zealand,NZL,1984,21665975318.8842
New Zealand,NZL,1988,45176811594.2029
New Zealand,NZL,1992,41649829859.6342
New Zealand,NZL,1996,70140835299.0148
New Zealand,NZL,2000,52623281956.7031
New Zealand,NZL,2004,103905210084.034
New Zealand,NZL,2008,133437126590.286
New Zealand,NZL,2012,176560711239.147
New Zealand,NZL,2016,189100085275.23
New Zealand,NZL,2020,213029554653.687
OECD members,OED,1960,1061659565938.78
OECD members,OED,1964,1442940927071.8
OECD members,OED,1968,1989054332719.51
OECD members,OED,1972,3088651560255.96
OECD members,OED,1976,5092578889848.12
OECD members,OED,1980,8864507198996.74
OECD members,OED,1984,9601467208610.7
OECD members,OED,1988,15995240988697.9
OECD members,OED,1992,21464688500057.3
OECD members,OED,1996,25902022248175.6
OECD members,OED,2000,27682211346299.4
OECD members,OED,2004,35639137924176.1
OECD members,OED,2008,46243322249896.7
OECD members,OED,2012,48770102394094.1
OECD members,OED,2016,48561385930398.5
OECD members,OED,2020,52999808975237.4
Oman,OMN,1960,44234656.4535004
Oman,OMN,1964,61872525.7988835
Oman,OMN,1968,188879848.896121
Oman,OMN,1972,366883548.347591
Oman,OMN,1976,2560220034.74233
Oman,OMN,1980,5981760277.93862
Oman,OMN,1984,8821443150.92488
Oman,OMN,1988,8386215864.75943
Oman,OMN,1992,14183615084.5254
Oman,OMN,1996,17402080624.1873
Oman,OMN,2000,22259557867.3602
Oman,OMN,2004,28378933680.104
Oman,OMN,2008,69804681404.4213
Oman,OMN,2012,87408842652.7958
Oman,OMN,2016,75128738621.5865
Oman,OMN,2020,75909492847.8544
Other small states,OSS,1976,8681649979.46093
Other small states,OSS,1980,24315648037.5659
Other small states,OSS,1984,19725181559.3423
Other small states,OSS,1988,25792736930.114
Other small states,OSS,1992,36105444383.4481
Other small states,OSS,1996,44726997313.6955
Other small states,OSS,2000,47386053592.7259
Other small states,OSS,2004,76879108401.0578
Other small states,OSS,2008,124837100726.574
Other small states,OSS,2012,125563244563.299
Other small states,OSS,2016,127726590445.995
Other small states,OSS,2020,145642308336.75
Pakistan,PAK,1960,3749265014.69971
Pakistan,PAK,1964,5204955900.88198
Pakistan,PAK,1968,8041999160.0168
Pakistan,PAK,1972,9415016359.56604
Pakistan,PAK,1976,13168080808.0808
Pakistan,PAK,1980,23654444444.4444
Pakistan,PAK,1984,31151825467.4978
Pakistan,PAK,1988,38472742808.3167
Pakistan,PAK,1992,48884671947.4657
Pakistan,PAK,1996,63320170084.4076
Pakistan,PAK,2000,99484802344.5277
Pakistan,PAK,2004,132216048339.413
Pakistan,PAK,2008,202203748583.854
Pakistan,PAK,2012,250106966104.704
Pakistan,PAK,2016,313630000130.435
Pakistan,PAK,2020,300425609817.981
Panama,PAN,1960,537147100
Panama,PAN,1964,776137500
Panama,PAN,1968,1112791100
Panama,PAN,1972,1673411700
Panama,PAN,1976,2588106000
Panama,PAN,1980,4614086400
Panama,PAN,1984,6183387100
Panama,PAN,1988,5902783400
Panama,PAN,1992,8042337700
Panama,PAN,1996,9197503300
Panama,PAN,2000,11966497000
Panama,PAN,2004,15100203400
Panama,PAN,2008,25721328000
Panama,PAN,2012,41595439700
Panama,PAN,2016,59760858700
Panama,PAN,2020,57059846500
Peru,PER,1960,2571986572.12719
Peru,PER,1964,4353664866.67985
Peru,PER,1968,5736083835.29034
Peru,PER,1972,9189413409.28138
Peru,PER,1976,16131958850.6444
Peru,PER,1980,18136838537.725
Peru,PER,1984,17600400384.5073
Peru,PER,1988,15439408447.2
Peru,PER,1992,35966302303.263
Peru,PER,1996,55252414130.3019
Peru,PER,2000,51744749133.213
Peru,PER,2004,66768703497.5687
Peru,PER,2008,120550599815.441
Peru,PER,2012,192650021648.583
Peru,PER,2016,191898104390.379
Peru,PER,2020,201409694755.934
Philippines,PHL,1960,7515894110.56487
Philippines,PHL,1964,5953756194.80988
Philippines,PHL,1968,8632749269.48718
Philippines,PHL,1972,9067815521.3262
Philippines,PHL,1976,19381055197.2794
Philippines,PHL,1980,36848080898.8112
Philippines,PHL,1984,35730185633.5233
Philippines,PHL,1988,43152128958.6116
Philippines,PHL,1992,60422328242.1803
Philippines,PHL,1996,94648084429.0341
Philippines,PHL,2000,83669788376.9213
Philippines,PHL,2004,95001999685.3314
Philippines,PHL,2008,181624626327.361
Philippines,PHL,2012,261920540962.63
Philippines,PHL,2016,318627003016.731
Philippines,PHL,2020,361751145451.597
Palau,PLW,1972,13956474
Palau,PLW,1976,20364420
Palau,PLW,1980,29728054
Palau,PLW,1984,44814259
Palau,PLW,1988,75348615
Palau,PLW,1992,104771300
Palau,PLW,1996,137494600
Palau,PLW,2000,149535800
Palau,PLW,2004,166391600
Palau,PLW,2008,201167300
Palau,PLW,2012,215762400
Palau,PLW,2016,298323500
Palau,PLW,2020,258990800
Papua New Guinea,PNG,1960,230496036.879366
Papua New Guinea,PNG,1964,305312048.849928
Papua New Guinea,PNG,1968,485184189.62947
Papua New Guinea,PNG,1972,858761926.08968
Papua New Guinea,PNG,1976,1511843235.49111
Papua New Guinea,PNG,1980,2545808455.52399
Papua New Guinea,PNG,1984,2552662617.18854
Papua New Guinea,PNG,1988,3656177880.70625
Papua New Guinea,PNG,1992,4377980510.05598
Papua New Guinea,PNG,1996,5155311077.38998
Papua New Guinea,PNG,2000,3521339699.07407
Papua New Guinea,PNG,2004,3927157866.96465
Papua New Guinea,PNG,2008,11670892800.5309
Papua New Guinea,PNG,2012,21295168665.7247
Papua New Guinea,PNG,2016,20758876952.6232
Papua New Guinea,PNG,2020,23848447849.6081
Poland,POL,1992,94337050693.2727
Poland,POL,1996,160813026223.063
Poland,POL,2000,172953527033.013
Poland,POL,2004,256268656145.134
Poland,POL,2008,535612030671.888
Poland,POL,2012,498148649702.66
Poland,POL,2016,473259623976.262
Poland,POL,2020,605914186117.953
Pre-demographic dividend,PRE,1960,24371768029.6278
Pre-demographic dividend,PRE,1964,30278137477.019
Pre-demographic dividend,PRE,1968,37429525573.4884
Pre-demographic dividend,PRE,1972,55119582623.8776
Pre-demographic dividend,PRE,1976,124669335560.136
Pre-demographic dividend,PRE,1980,237261451692.426
Pre-demographic dividend,PRE,1984,238859958924.868
Pre-demographic dividend,PRE,1988,241759987666.085
Pre-demographic dividend,PRE,1992,174048925953.422
Pre-demographic dividend,PRE,1996,338863912854.052
Pre-demographic dividend,PRE,2000,282712808754.123
Pre-demographic dividend,PRE,2004,421462224681.031
Pre-demographic dividend,PRE,2008,996372512327.354
Pre-demographic dividend,PRE,2012,1330058398191.28
Pre-demographic dividend,PRE,2016,1170247569850.28
Pre-demographic dividend,PRE,2020,1318892160079.38
Puerto Rico (US),PRI,1960,1691900000
Puerto Rico (US),PRI,1964,2570500000
Puerto Rico (US),PRI,1968,3941700000
Puerto Rico (US),PRI,1972,6328900000
Puerto Rico (US),PRI,1976,8968600000
Puerto Rico (US),PRI,1980,14436100000
Puerto Rico (US),PRI,1984,19162600000
Puerto Rico (US),PRI,1988,26385800000
Puerto Rico (US),PRI,1992,34630430000
Puerto Rico (US),PRI,1996,45340835000
Puerto Rico (US),PRI,2000,61701800000
Puerto Rico (US),PRI,2004,80322313000
Puerto Rico (US),PRI,2008,93639300000
Puerto Rico (US),PRI,2012,101564800000
Puerto Rico (US),PRI,2016,104336700000
Puerto Rico (US),PRI,2020,103130900000
Portugal,PRT,1960,3339150157.85605
Portugal,PRT,1964,4429202656.90741
Portugal,PRT,1968,6644693214.18343
Portugal,PRT,1972,11239117865.0852
Portugal,PRT,1976,20332831564.9867
Portugal,PRT,1980,32896519823.7885
Portugal,PRT,1984,25217969049.5755
Portugal,PRT,1988,56347250696.3788
Portugal,PRT,1992,107592098307.098
Portugal,PRT,1996,122630089680.27
Portugal,PRT,2000,118605192877.388
Portugal,PRT,2004,189382122532.169
Portugal,PRT,2008,263416394624.084
Portugal,PRT,2012,216536676771.973
Portugal,PRT,2016,206305431241.638
Portugal,PRT,2020,229618773422.577
